case,created_at,amount,risk_score,user_account_aggregate_order_count,merchant
552520450,02/02/2018,$1.95,48.04,13,7625
564721153,14/02/2018,$302.69,40.76,1,13761
560930406,10/02/2018,$267.48,27.38,1,6189
556217276,05/02/2018,$24,48.12,17,8743
556230361,05/02/2018,$25,49.28,23,8743
556598216,06/02/2018,$191.27,25.21,3,7625
556594131,06/02/2018,$2,28.91,4,7625
556664506,06/02/2018,$120,41.73,,8886
556790488,06/02/2018,$2,49.12,34,7625
556594896,06/02/2018,$13,29.81,8,7625
556787424,06/02/2018,$6009.43,43.42,97,281
556109030,05/02/2018,$15,42.47,1,2003417
556229576,05/02/2018,$4,49.03,110,8743
565449316,14/02/2018,$156,35.27,4,7625
556644390,06/02/2018,$5,49.55,30,8743
556394232,05/02/2018,$7,49.07,6,8743
556694329,06/02/2018,$10,43.35,348,8743
559761388,09/02/2018,$179,43.87,5,2001460
556698235,06/02/2018,$43,43.79,11,7625
561805444,11/02/2018,$26,41.46,5,7625
552655395,02/02/2018,$9,48.37,118,8743
556410764,05/02/2018,$19,45.37,7,7625
556417857,05/02/2018,$1115.96,44.96,,4053
556413600,05/02/2018,$7,44.49,8,8743
560411395,09/02/2018,$99.78,40.89,4,2003489
556552478,06/02/2018,$5,42.01,8,7625
556196140,05/02/2018,$2.5,35.82,45,7625
556201878,05/02/2018,$4,26.32,6,7625
556644485,06/02/2018,$262.65,29.97,1,7625
556599815,06/02/2018,$13,44.76,11,8743
556600747,06/02/2018,$11.97,46.13,5,14731
566998636,16/02/2018,$9,46.57,361,8743
556392026,05/02/2018,$5,48.69,50,8743
556589019,06/02/2018,$5,47.13,5,8743
557899413,07/02/2018,$7,47.83,49,8743
574628268,23/02/2018,$8,46.14,8,8743
556409290,05/02/2018,$161.75,29.33,32,7625
556700849,06/02/2018,$393.2,41.9,,2000793
556250646,05/02/2018,$109.99,31.01,,13705
556661771,06/02/2018,$11.81,28.02,3,7625
556109583,05/02/2018,$27.55,29.97,1,7625
556408396,05/02/2018,$4.78,29.81,5,7625
556587579,06/02/2018,$30,43.81,27,8743
564571865,13/02/2018,$10000,46.38,0,7551
556412293,05/02/2018,$172.91,40.75,,7439
556557860,06/02/2018,$7,49.54,156,8743
556378738,05/02/2018,$669.58,48.57,,2002068
556553355,06/02/2018,$8,48.42,11,8743
556131369,05/02/2018,$191.99,23.21,,57
560934025,10/02/2018,$12,48.35,1978,8743
575970006,25/02/2018,$2,29.97,11,7625
556372392,05/02/2018,$4,49.08,13,7625
560931770,10/02/2018,$10,46.43,94,8743
556390570,05/02/2018,$13,45.83,7,7625
556377241,05/02/2018,$2,48.66,31,7625
564568762,14/02/2018,$4,48.17,6,8743
569116259,18/02/2018,$1.8,49.13,5,7625
556246681,05/02/2018,$8.95,45.92,75,7625
578110044,27/02/2018,$8,45.16,57,7625
556248092,05/02/2018,$8.71,45.62,13,7625
573127241,22/02/2018,$5,46.19,196,8743
564715356,14/02/2018,$1.8,25.9,71,7625
577719284,26/02/2018,$47.25,28.67,5,7625
556249877,05/02/2018,$92.53,28.08,1,7625
556418408,05/02/2018,$587,44.42,113,14059
560929154,10/02/2018,$5,48.75,68,8743
556204706,05/02/2018,$5,47.08,73,8743
556194347,05/02/2018,$9,44.34,26,8743
556249116,05/02/2018,$8,49.28,79,8743
556372758,05/02/2018,$12.8,45.76,55,7625
565947125,15/02/2018,$401,27.89,5,7625
556375393,05/02/2018,$7,29.25,3,7625
556660438,06/02/2018,$422,29.3,2,7625
556608237,06/02/2018,$5.1,44.71,78,7625
556129150,05/02/2018,$5,46.82,397,7625
556791802,06/02/2018,$7.95,45.95,6,7625
556589484,06/02/2018,$4,46.66,35,8743
556589542,06/02/2018,$12,46.69,20,8743
565372628,14/02/2018,$8,49.01,8,8743
556252668,05/02/2018,$3.17,45.57,5,7625
556599262,06/02/2018,$7,46.42,29,8743
556607232,06/02/2018,$13.2,44.72,,1632
556253029,05/02/2018,$8.75,45.94,11,7625
572388002,21/02/2018,$32.3,34.98,2,2003545
564727265,14/02/2018,$2.85,48.66,38,7625
565709537,15/02/2018,$8,47.12,143,8743
556551803,06/02/2018,$14,48.26,5,8743
571692687,21/02/2018,$16,24.41,5,7625
556783800,06/02/2018,$2,29.23,13,7625
573924419,23/02/2018,$14,47.29,511,8743
560932207,10/02/2018,$5,48.64,35,8743
565063831,14/02/2018,$6,48.73,9,8743
556232794,05/02/2018,$9,45.01,19,8743
556605891,06/02/2018,$5,46.64,66,7625
556605025,06/02/2018,$129.73,48.33,1,6375
556206124,05/02/2018,$5,49.37,158,8743
560930552,10/02/2018,$6,47.5,63,8743
556217732,05/02/2018,$32.67,44.47,,2207
569426076,18/02/2018,$4,48.82,31,8743
556592849,06/02/2018,$14,29.97,12,7625
556788631,06/02/2018,$25,32.32,48,8743
556248736,05/02/2018,$2,46.77,9,7625
572837822,22/02/2018,$10.53,48.76,31,7625
556551231,06/02/2018,$11,44.63,15,8743
574845789,24/02/2018,$6,41.78,10,7625
556697632,06/02/2018,$695,41.15,,8886
556606033,06/02/2018,$273.07,48.71,,155
556698221,06/02/2018,$149.91,29.6,5,7625
560930882,10/02/2018,$8.38,29.74,1,7625
556132285,05/02/2018,$17,43.8,17,8743
560932017,10/02/2018,$5,48.56,6,8743
556591447,06/02/2018,$4.55,44.7,5,7625
556246603,05/02/2018,$12,43.84,21,7625
556210066,05/02/2018,$5,48.22,9,8743
556649728,06/02/2018,$18,29.99,2,7625
559763110,09/02/2018,$21,47.05,54,8743
577092586,26/02/2018,$12,29.04,3,7625
560930891,10/02/2018,$12.5,42.12,2,7625
556695654,06/02/2018,$2,46.56,13,7625
577724075,26/02/2018,$370.87,18.84,1,2001427
556697280,06/02/2018,$7,48.84,483,8743
556236557,05/02/2018,$80,46.79,294,8743
564115389,13/02/2018,$9.1,46.22,,1632
556249624,05/02/2018,$1,46.6,103,8743
556593461,06/02/2018,$35.17,45.76,7,7625
556695009,06/02/2018,$9.1,49.25,21,7625
577722071,26/02/2018,$20,46.48,11,7625
577724235,26/02/2018,$58,29.41,3,7625
556588039,06/02/2018,$1.85,47.04,12,7625
559780792,09/02/2018,$10,47.57,15,8743
556376773,05/02/2018,$32.18,26.98,8,7625
556659489,06/02/2018,$1.85,48.4,6,7625
564566588,14/02/2018,$12,40.81,1,7625
556518211,06/02/2018,$5.4,48.45,34,7625
565696212,15/02/2018,$711.02,43.43,3,4427
556607122,06/02/2018,$2930.03,42.17,,5200
576350432,25/02/2018,$6,46.79,5,7625
556604840,06/02/2018,$6,49.41,26,8743
574612603,23/02/2018,$7.85,47.47,27,7625
553136861,02/02/2018,$12,47.78,24,7625
557066492,06/02/2018,$7.4,49.48,,1392
556558202,06/02/2018,$14.18,46.69,14,14732
556112696,05/02/2018,$8,48.45,11,8743
556785012,06/02/2018,$14,44.69,399,8743
556610338,06/02/2018,$7,48.24,53,8743
556408255,05/02/2018,$27,48.55,131,8743
556109683,05/02/2018,$122.93,43.95,8,12366
556515774,06/02/2018,$21,28.74,2,7625
556663389,06/02/2018,$113,26.89,1,7625
558434863,07/02/2018,$9,46.28,38,8743
556551625,06/02/2018,$9,45.79,382,8743
556789713,06/02/2018,$9,46.42,3114,8743
556790143,06/02/2018,$39.85,29.21,18,7625
556599891,06/02/2018,$9,47.06,212,8743
556427530,05/02/2018,$8,49.23,325,8743
565769496,15/02/2018,$2,48.69,7,7625
556660059,06/02/2018,$2,48.34,5,7625
556254804,05/02/2018,$8,47.54,7,8743
570366165,19/02/2018,$10,48.99,52,8743
568816518,18/02/2018,$2,28.44,9,7625
556613301,06/02/2018,$10,47.16,41,8743
572910469,22/02/2018,$10000,45.9,0,7551
571740065,21/02/2018,$117.8,29.6,2,7625
556414734,05/02/2018,$1.8,27.44,2,7625
569339082,18/02/2018,$110,27.16,6,7625
556374814,05/02/2018,$9,48.63,41,8743
577792369,26/02/2018,$6,49.2,100,8743
556195734,05/02/2018,$249.11,25.29,,8886
556410693,05/02/2018,$617,45.86,,6189
556393812,05/02/2018,$6,49.04,82,8743
556431441,05/02/2018,$24.99,47.63,0,2001326
556235509,05/02/2018,$1.99,28.48,5,7625
560933450,10/02/2018,$7,49.15,70,8743
556254576,05/02/2018,$10,47,178,8743
556426882,05/02/2018,$6,47.08,99,8743
560111751,09/02/2018,$2,45.83,9,7625
556693490,06/02/2018,$10,43.96,12,1973
564980657,14/02/2018,$15.17,43.17,12,7625
570207060,19/02/2018,$5,47.6,16,8743
556207391,05/02/2018,$84.6,45.69,77,7625
570187844,19/02/2018,$12,45.24,18,8743
556605189,06/02/2018,$10,46.28,212,8743
556391744,05/02/2018,$2,45.09,136,7625
556196093,05/02/2018,$644.58,48.51,1,12056
556192839,05/02/2018,$99.95,42.87,5,14652
556607317,06/02/2018,$44,33.54,1,6831
574361515,23/02/2018,$70.39,35.08,,2001439
556429648,05/02/2018,$4,29.4,8,7625
570497308,19/02/2018,$9.56,44.53,123,14731
556428390,05/02/2018,$2,32.26,13527,2209
575372641,24/02/2018,$20,48.75,7,8743
556660053,06/02/2018,$16.54,42.83,36,14732
556409226,05/02/2018,$11,48.19,56,8743
556518012,06/02/2018,$11,44.1,7,7625
556514829,06/02/2018,$15.7,44.35,21,7625
556553503,06/02/2018,$11,45.38,12,8743
556202631,05/02/2018,$15.28,47.37,1968,14731
556372009,05/02/2018,$12.57,28.82,24,7625
561799304,11/02/2018,$2.97,49.47,36,7625
571570153,20/02/2018,$149.99,43.97,1,7027
556606613,06/02/2018,$25.1,35.86,67,7625
556248526,05/02/2018,$16,49,551,8743
556785576,06/02/2018,$2,47.97,8,7625
556663816,06/02/2018,$7,47.87,16,8743
556132409,05/02/2018,$2,46.67,457,8743
577723006,26/02/2018,$14,40.63,21,7625
556185223,05/02/2018,$9,49.17,59,8743
556994291,06/02/2018,$2,49.15,1629,8743
556379586,05/02/2018,$160,43.9,185,7863
556599645,06/02/2018,$9,47.63,11,8743
578086257,27/02/2018,$2,47.17,13,7625
556206089,05/02/2018,$8.04,47.17,1968,14731
556591040,06/02/2018,$2,42.84,20,7625
556413683,05/02/2018,$1.93,49.68,1,2002130
556211732,05/02/2018,$5.95,43.78,13,7625
556664613,06/02/2018,$2,47.5,1837,8743
556696644,06/02/2018,$11,49.27,27,8743
577724159,26/02/2018,$33,42.16,18,7625
556203611,05/02/2018,$6,48.97,1769,8743
556414131,05/02/2018,$2.93,48.98,6,7625
556190675,05/02/2018,$15,47.95,7,7625
572845583,22/02/2018,$7,45.45,39,8743
556552524,06/02/2018,$10,48.46,6,8743
577719030,26/02/2018,$34.42,26.54,4,7625
556409892,05/02/2018,$7,48.63,53,8743
556242207,05/02/2018,$5049.38,41.78,,155
556587359,06/02/2018,$12,43.81,126,8743
574775563,24/02/2018,$6,46.48,7,7625
556191621,05/02/2018,$16.2,28.42,4,7625
556596625,06/02/2018,$5,48.6,47,7625
556556785,06/02/2018,$6,48.54,639,8743
556428662,05/02/2018,$21,29.08,3,7625
556375869,05/02/2018,$4,49.17,6,8743
571837529,21/02/2018,$6,41.75,9,7625
556234866,05/02/2018,$169,39.22,,2001439
556594468,06/02/2018,$8,49.7,36,8743
577721896,26/02/2018,$9.49,48.6,64,14731
576247473,25/02/2018,$2,28.36,3,7625
556205132,05/02/2018,$11.48,35.73,47,7625
556788632,06/02/2018,$8,43.47,8,7625
556208622,05/02/2018,$5,48.87,133,8743
561796076,11/02/2018,$2,48.41,7,7625
556254767,05/02/2018,$9,48.07,26,8743
556697139,06/02/2018,$2,41.79,2,7625
556557257,06/02/2018,$3,45.7,60,8743
556239773,05/02/2018,$12,45.65,18,8743
556658364,06/02/2018,$50,46.29,14,8743
556427453,05/02/2018,$17.15,46.98,75,7625
571744680,21/02/2018,$172.99,19.93,,155
556429636,05/02/2018,$8,42.97,11,8743
556606565,06/02/2018,$16,46.37,92,8743
566992195,16/02/2018,$18.85,29,39,7625
574244625,23/02/2018,$0,41.22,2666,2003731
560657873,10/02/2018,$2,27.96,2,7625
556605389,06/02/2018,$1.95,45.85,96,7625
574948605,24/02/2018,$7.31,31.39,7,7625
556643636,06/02/2018,$2,28.28,3,7625
556377112,05/02/2018,$24,46.11,73,8743
556427330,05/02/2018,$11,49.65,13,8743
556375865,05/02/2018,$355.48,46.55,7,8408
556783638,06/02/2018,$12,48.37,118,8743
556241346,05/02/2018,$3,49.07,7,7625
556252424,05/02/2018,$22,46.64,78,8743
556238291,05/02/2018,$2,46.43,67,8743
556991368,06/02/2018,$9.57,48.87,203,14731
565892635,15/02/2018,$158.99,17.12,,155
556242837,05/02/2018,$15,29.95,2,7625
558443590,07/02/2018,$17.95,25.54,2,7625
575800413,25/02/2018,$4.79,37.58,47,7625
576349657,25/02/2018,$10,41.87,51,8743
560929332,10/02/2018,$9,41.93,11,8743
556252074,05/02/2018,$34.33,41.32,1,9352
556193619,05/02/2018,$2.96,28.21,2,7625
556556005,06/02/2018,$116.49,29.24,5,7625
556701460,06/02/2018,$3.93,47.77,63,7625
558442084,07/02/2018,$6,49.27,140,8743
556379802,05/02/2018,$3.9,49.8,12,7625
556432452,05/02/2018,$0,49.95,,12426
577729545,26/02/2018,$13,46.44,16,8743
556788382,06/02/2018,$1.76,49.05,33,7625
577719135,26/02/2018,$8.06,28.16,2,7625
556593337,06/02/2018,$7,46.63,23,8743
556662833,06/02/2018,$26.31,46.77,38,7625
556375277,05/02/2018,$6,47.34,64,8743
556252257,05/02/2018,$9,46.19,5,8743
556130502,05/02/2018,$802.21,38.81,,8886
556695672,06/02/2018,$2,27.11,8,7625
556611246,06/02/2018,$13,48.33,11,8743
556412654,05/02/2018,$2,46.96,27,7625
558081525,07/02/2018,$1115.96,46.67,,4053
556232830,05/02/2018,$18.95,28.44,10,7625
556203644,05/02/2018,$10,43.15,,1632
556641435,06/02/2018,$14.5,43.84,13,7625
556409469,05/02/2018,$10,45.79,19,1973
556517769,06/02/2018,$336,29.24,1,7625
556696077,06/02/2018,$8,39.9,151,8743
556412060,05/02/2018,$4.85,45.52,5,7625
556394198,05/02/2018,$7,46.39,76,8743
556248490,05/02/2018,$82.22,28.81,2,7625
556408014,05/02/2018,$13.75,46.12,47,7625
552919199,02/02/2018,$5.7,29.76,12,7625
556110392,05/02/2018,$6,48.56,207,8743
556254244,05/02/2018,$120,42.48,,8886
556664716,06/02/2018,$9,47.15,50,8743
572613688,22/02/2018,$196.8,24.22,3,7863
556552022,06/02/2018,$13,47.87,67,7625
575637058,24/02/2018,$2,48.26,,1632
556551815,06/02/2018,$1,47.6,216,8743
560908316,10/02/2018,$4,47.54,7,7625
556131133,05/02/2018,$26,46.89,17,8743
556239123,05/02/2018,$48.82,47.07,6,7625
556592147,06/02/2018,$14.97,48.34,100,14732
563517598,12/02/2018,$4,48.99,18,8743
556236410,05/02/2018,$18,29.87,3,7625
556555030,06/02/2018,$76.33,19.96,1,9135
883133401,21/02/2018,$155,33.79,,2006778
556211599,05/02/2018,$3,48.54,16,8743
573919426,23/02/2018,$7.82,43.57,10,7625
556379461,05/02/2018,$13.5,45.43,20,7625
556659138,06/02/2018,$8,45.78,133,8743
556608842,06/02/2018,$27,47.91,8,8743
552709823,02/02/2018,$2,49.39,15,7625
556234253,05/02/2018,$1090.5,44.93,,8546
556238336,05/02/2018,$9,25.56,5,7625
556695830,06/02/2018,$10,45.96,10,7625
556134102,05/02/2018,$12.06,47.08,1935,14731
560930693,10/02/2018,$145.5,28.64,12,7625
556426318,05/02/2018,$0,46.73,1,15055
560931535,10/02/2018,$0,44.12,2,8150
556601608,06/02/2018,$8,47.65,202,8743
556432376,05/02/2018,$130.5,26.53,20,7625
556555075,06/02/2018,$13,42.45,39,8743
578049136,27/02/2018,$17.44,28.74,,8497
565728267,15/02/2018,$12.76,53.06,1,7625
574601465,23/02/2018,$36,82.98,1,7625
571949557,21/02/2018,$6.8,91.52,1,7625
563478566,12/02/2018,$19.45,52.74,4,7625
564070157,13/02/2018,$8,89.77,2,7625
554540152,04/02/2018,$1.24,61.35,1,7625
561377221,10/02/2018,$2,83.03,29,7625
555678192,05/02/2018,$5.7,84.07,4,7625
557530342,07/02/2018,$23.94,59.07,4,7625
583607370,27/02/2018,$7.54,91.86,13,7625
563274519,12/02/2018,$12,93.03,3,7625
557984621,07/02/2018,$23,90.51,1,7625
577409451,26/02/2018,$34,87.37,4,7625
572131140,21/02/2018,$38.29,54.07,5,7625
552990363,02/02/2018,$2,78.65,1,7625
571946629,21/02/2018,$4.95,70.34,11,7625
554495899,04/02/2018,$45.98,52.97,,407
573250326,22/02/2018,$11.55,76.29,2,7625
553207823,02/02/2018,$59,71.07,1,7625
553085367,02/02/2018,$1,81.2,1,7625
555730650,05/02/2018,$18,82.8,29,7625
574682812,24/02/2018,$0.25,91.2,1,7625
560518829,09/02/2018,$1590,51.86,1,7625
573126567,22/02/2018,$56.98,89.05,0,3234
556179412,05/02/2018,$133.9,53.59,1,7625
556372262,05/02/2018,$60,83.46,2,7625
556606667,06/02/2018,$21.5,68.24,2,7625
556609498,06/02/2018,$17.1,89.19,1,7625
556211234,05/02/2018,$2,93.05,4,7625
556387111,05/02/2018,$93.53,68.95,1,7625
556646851,06/02/2018,$54.4,67.66,3,7625
560940887,10/02/2018,$38.16,72.93,36,7625
556650263,06/02/2018,$144.2,76.89,2,7625
557648802,07/02/2018,$14,73.85,5,7625
556433704,05/02/2018,$2,68.48,1,7625
563170776,12/02/2018,$1.07,67.25,1,7625
573722438,23/02/2018,$3.8,77.72,1,7625
556526840,06/02/2018,$2,87.72,8,7625
560940400,10/02/2018,$4,78.11,10,7625
564680564,14/02/2018,$8,70.91,4,7625
570693416,20/02/2018,$9,63.42,1,7625
568364181,17/02/2018,$12.8,77.47,1,7625
556514061,06/02/2018,$177.93,56.18,1,207
571932726,21/02/2018,$31.2,69.8,16,7625
562783301,12/02/2018,$7.41,97.35,1,7625
569254704,18/02/2018,$177,69.92,1,7625
573400637,22/02/2018,$7.6,65.69,2,7625
564275251,13/02/2018,$16,81.34,1,7625
554292185,03/02/2018,$65,92.62,1,7625
567978456,17/02/2018,$1.24,81.91,1,7625
570043096,19/02/2018,$1,96.25,1,7625
559661140,09/02/2018,$1.01,66.78,1,7625
551901253,01/02/2018,$13,76.37,1,7625
558428882,07/02/2018,$2,80.66,1,7625
569643177,18/02/2018,$23,54.1,4,7625
570264086,19/02/2018,$3.7,97.3,2,7625
568480768,17/02/2018,$0.25,87.45,1,7625
552813762,02/02/2018,$10.4,61.1,8,7625
574729354,24/02/2018,$17.4,62.16,2,7625
563480134,12/02/2018,$27.9,63.75,2,7625
564683196,14/02/2018,$2.06,93.19,1,7625
559041260,08/02/2018,$7.95,91.55,1,7625
552015390,01/02/2018,$2.21,64.06,5,7625
552439028,02/02/2018,$3.2,91.37,17,7625
571066343,20/02/2018,$32.56,92.48,1,7625
554412417,03/02/2018,$75,72.98,2,7625
569137632,17/02/2018,$489.42,69.38,2,7625
557104829,06/02/2018,$81,62.07,1,7625
574711532,24/02/2018,$2,92.36,2,7625
557343778,06/02/2018,$431.25,75.59,3,71
553774408,03/02/2018,$2,85.44,3,7625
552436454,02/02/2018,$1.95,96,1,7625
552116296,01/02/2018,$27.5,51.91,10,7625
568122340,17/02/2018,$10.59,74.44,8,7625
564475107,13/02/2018,$49.99,89.12,4,377
577041489,26/02/2018,$64.33,99.53,2,1003
570681397,20/02/2018,$3.8,84.31,2,7625
554222677,03/02/2018,$1.02,50.19,1,7625
569859738,19/02/2018,$30,84.42,1,7625
564143172,13/02/2018,$44.03,76.07,1,7625
573791520,23/02/2018,$12.95,64.7,8,7625
574706265,24/02/2018,$23,58.29,2,7625
575827181,25/02/2018,$22.8,90.6,12,7625
571013866,20/02/2018,$244.1,84.52,3,7625
572996308,22/02/2018,$2,76.39,7,7625
568037507,17/02/2018,$93,79.26,1,7625
564648628,14/02/2018,$2,88.21,2,7625
573789565,23/02/2018,$75,53.83,4,7625
577176715,26/02/2018,$1.24,66.59,1,7625
557915426,07/02/2018,$2,62.11,12,7625
557892508,07/02/2018,$17.55,69.21,5,7625
558243267,07/02/2018,$66.58,54.2,1,7625
570691262,20/02/2018,$430.54,84.27,,407
575878716,25/02/2018,$2,89.87,2,7625
559113308,08/02/2018,$29,76.73,4,7625
575827542,25/02/2018,$9.65,79.63,5,7625
552843073,02/02/2018,$8,68.76,1,7625
576582739,25/02/2018,$0.25,78.01,1,7625
552386546,02/02/2018,$23,82.2,16,7625
571049758,20/02/2018,$3.43,84.85,34,7625
557099821,06/02/2018,$2,92.59,3,7625
562657329,12/02/2018,$3,90.26,2,7625
570160617,19/02/2018,$20,59.28,2,7625
573992108,17/02/2018,$80.43,50.38,4,7625
575877721,25/02/2018,$105,55.32,2,7625
572647077,22/02/2018,$2,84.27,4,7625
557101738,06/02/2018,$1.23,80.23,1,7625
552847550,02/02/2018,$35,94.41,1,7625
555575575,05/02/2018,$1,61.66,1,7625
573147539,22/02/2018,$7.15,81.42,1,7625
552350819,02/02/2018,$2,84.41,14,7625
555870779,05/02/2018,$1.95,91.6,2,7625
557104544,06/02/2018,$23.25,81.2,,7438
576573530,25/02/2018,$2,58.59,1,7625
558987650,08/02/2018,$10,92.98,2,7625
576505213,25/02/2018,$0.25,85.9,1,7625
571264542,20/02/2018,$20.6,57.53,2,7625
556503511,06/02/2018,$2,53.51,1,7625
575847515,25/02/2018,$10,60.23,6,7625
555210495,04/02/2018,$4,80.43,12,7625
576317662,25/02/2018,$0.25,52.47,1,7625
563477053,12/02/2018,$26.48,53.53,3,7625
560201101,09/02/2018,$442.51,74.54,1,71
574141026,23/02/2018,$18.8,57.77,2,7625
554173749,03/02/2018,$63,83.22,3,7625
555251559,04/02/2018,$2,52.08,1,7625
576889610,26/02/2018,$4,76.54,11,7625
563593287,12/02/2018,$41.8,83.2,2,7625
564640304,14/02/2018,$46.9,71.64,3,7625
562582444,11/02/2018,$26.05,79.67,1,7625
576950895,26/02/2018,$148,78,22,7625
557700169,07/02/2018,$5.1,60.01,3,7625
554365744,03/02/2018,$3.9,80.54,1,7625
562394126,11/02/2018,$2,83.37,2,7625
564484139,13/02/2018,$19.6,90.95,8,7625
561508696,10/02/2018,$30,63.09,1,7625
570307881,19/02/2018,$1,92.89,1,7625
560475623,09/02/2018,$179.99,93.4,,11473
562393369,11/02/2018,$5.65,86.61,23,7625
567007298,16/02/2018,$61.45,78.75,1,7625
564207022,13/02/2018,$48,55.22,28,7625
554496044,04/02/2018,$31,80.88,3,7625
564417227,13/02/2018,$1.99,54.21,2,7625
572533283,22/02/2018,$34.2,80.09,13,7625
552602546,02/02/2018,$5,93,1,7625
557983246,07/02/2018,$25.96,65,3,7625
566259186,15/02/2018,$43.2,98.75,2,3573
573521639,22/02/2018,$3.28,83.11,1,7625
562426019,11/02/2018,$2,77.42,3,7625
563283273,12/02/2018,$4516,75.62,,2001138
559950709,09/02/2018,$1,61.78,1,7625
578474666,27/02/2018,$4,66.09,3,7625
569808898,19/02/2018,$13.5,51.43,2,7625
562743828,12/02/2018,$2,93.41,5,7625
552933503,02/02/2018,$1.9,64.48,4,7625
560520337,09/02/2018,$15.81,68.67,5,7625
559423400,08/02/2018,$2,65.47,1,7625
571589540,21/02/2018,$9,91.95,1,7625
578273780,27/02/2018,$6,73.08,5,7625
572751494,22/02/2018,$1,92.02,1,7625
576899412,26/02/2018,$29.02,91.57,0,3234
559687261,09/02/2018,$89.6,89.92,,2235
556377415,05/02/2018,$30.89,62.33,22,7625
560928069,10/02/2018,$1,92.9,1,7625
556591894,06/02/2018,$24.5,54.32,4,7625
568907193,18/02/2018,$5.7,55.12,13,7625
556387479,05/02/2018,$3.55,95.67,7,7625
556675699,06/02/2018,$8,83.68,38,7625
569397561,18/02/2018,$1.24,75.8,1,7625
561768556,11/02/2018,$8,91.01,2,7625
556435815,05/02/2018,$9,87.23,3,7625
561341573,10/02/2018,$22.35,88.95,1,7625
556120123,05/02/2018,$8,67.93,1,7625
577568465,26/02/2018,$2,59.7,1,7625
565723462,15/02/2018,$0.5,89.47,1,7625
573934459,18/02/2018,$60,51.87,1,7625
573770474,23/02/2018,$36,94.87,1,7625
572544146,22/02/2018,$2,95.58,10,7625
576588821,25/02/2018,$67.4,86.66,1,7625
578772037,27/02/2018,$375.84,52.39,1,71
561139088,10/02/2018,$92.3,93.53,,7438
565129033,14/02/2018,$74,59.08,1,7625
551680608,01/02/2018,$89.29,74.14,,8886
567165255,16/02/2018,$3,66.08,9,7625
575831857,25/02/2018,$7.8,77.12,1,7625
559081493,08/02/2018,$8.9,70.7,5,7625
577887595,27/02/2018,$3.9,89.66,10,7625
559417539,08/02/2018,$1.95,85.67,3,7625
560980352,10/02/2018,$25.21,78.42,1,7625
571942735,20/02/2018,$14.55,62.37,25,7625
551443420,01/02/2018,$2,64.05,1,7625
573775584,23/02/2018,$3.6,88.74,11,7625
559671866,09/02/2018,$14.75,61.61,2,7625
568023759,17/02/2018,$30.55,83.59,1,7625
564148386,13/02/2018,$47,66.27,1,7625
570889357,20/02/2018,$97.16,71.9,1,71
577889886,27/02/2018,$26,68.32,1,7625
553109459,02/02/2018,$73.95,71.53,8,7625
564705333,14/02/2018,$1.79,77.34,1,7625
556868541,06/02/2018,$1.06,54.41,1,7625
562245196,11/02/2018,$2,78.16,2,7625
556938092,06/02/2018,$21.38,87.61,1,7625
558416352,07/02/2018,$7,76.26,3,7625
553189807,02/02/2018,$26,95.71,1,7625
570291405,19/02/2018,$6,88.35,5,7625
572820791,22/02/2018,$3.9,84.05,1,7625
554869639,04/02/2018,$5.29,52.63,2,7625
573794184,23/02/2018,$2,90.82,2,7625
575820398,25/02/2018,$10,86.98,4,7625
558972008,08/02/2018,$1.95,88.1,2,7625
568110379,17/02/2018,$93,90.17,1,7625
561443641,10/02/2018,$23.5,83.01,1,7625
571002552,20/02/2018,$6.65,74.87,13,7625
573804584,23/02/2018,$1,77.07,1,7625
552376224,02/02/2018,$1.04,69.11,1,7625
574150786,23/02/2018,$1.95,90.56,1,7625
569381419,18/02/2018,$11.4,71.14,3,7625
560800757,10/02/2018,$38,65.1,2,7625
560293416,09/02/2018,$87,87.47,5,7625
568553529,17/02/2018,$57.11,81.98,6,7625
576852483,26/02/2018,$3.7,93.33,2,7625
554549458,04/02/2018,$3.9,77.69,9,7625
571630583,21/02/2018,$11.83,73.11,1,7625
576514476,25/02/2018,$4,72.55,2,7625
554726800,04/02/2018,$17.95,58.07,2,7625
561879663,11/02/2018,$5.95,97.54,1,7625
569391822,18/02/2018,$62.79,70.63,1,7625
552472725,02/02/2018,$250,70.31,,8886
561719183,11/02/2018,$24.75,69.27,2,7625
582105795,26/02/2018,$10,90.42,8,7625
577591151,26/02/2018,$1,75.81,1,7625
552160559,01/02/2018,$5.21,68.97,2,7625
554184842,03/02/2018,$57.7,92.27,19,7625
561851132,11/02/2018,$12,80.6,3,7625
582496048,26/02/2018,$12,73.73,5,7625
558143786,07/02/2018,$1.23,78.84,1,7625
560578614,09/02/2018,$8.55,83.76,1,7625
555103221,04/02/2018,$3.37,61.28,1,7625
574094128,15/02/2018,$22,94.98,2,7625
563600286,12/02/2018,$4,91.79,3,7625
554413516,03/02/2018,$2,92,8,7625
560161652,09/02/2018,$31.6,68.3,1,7625
555606594,05/02/2018,$50,70.64,1,7625
572341463,21/02/2018,$29.45,63.91,4,7625
558513555,07/02/2018,$6,80.07,3,7625
576897624,26/02/2018,$127.8,51.16,1,7625
555513598,04/02/2018,$2,92.8,1,7625
576523408,25/02/2018,$2,84.37,6,7625
552843418,02/02/2018,$1,70.13,1,7625
555363141,04/02/2018,$7.7,76.23,2,7625
560608214,09/02/2018,$107.32,76.63,16,7625
578007832,27/02/2018,$61,62.09,2,7625
561646809,11/02/2018,$2.03,50.96,4,7625
