case,created_at,amount,risk_score,user_account_aggregate_order_count,merchant
555606594,2018-02-05,50.00,70.64,1,7625
572341463,2018-02-21,29.45,63.91,4,7625
558513555,2018-02-07,6.00,80.07,3,7625
576897624,2018-02-26,127.80,51.16,1,7625
555513598,2018-02-04,2.00,92.80,1,7625
576523408,2018-02-25,2.00,84.37,6,7625
552843418,2018-02-02,1.00,70.13,1,7625
555363141,2018-02-04,7.70,76.23,2,7625
560608214,2018-02-09,107.32,76.63,16,7625
578007832,2018-02-27,61.00,62.09,2,7625
561646809,2018-02-11,2.03,50.96,4,7625
575984563,2018-02-25,2.00,85.51,9,7625
562240354,2018-02-11,8.70,93.91,1,7625
570886432,2018-02-20,18.00,74.35,1,7625
555511240,2018-02-04,24.24,84.35,1,7625
568460119,2018-02-17,1.00,75.46,1,7625
576305332,2018-02-25,60.61,58.46,,407
556546546,2018-02-06,2.00,73.92,1,7625
559507046,2018-02-08,23.81,76.61,14,7625
560482880,2018-02-09,5.00,85.47,16,7625
578193458,2018-02-27,54.40,54.00,11,7625
563611057,2018-02-13,119.00,89.79,3,7625
568490166,2018-02-17,40.85,86.81,3,7625
574690415,2018-02-24,34.00,96.73,1,7625
568429830,2018-02-17,2.00,73.74,4,7625
577063867,2018-02-26,11.40,89.75,29,7625
571377723,2018-02-20,26.00,65.50,3,7625
577240596,2018-02-26,7.00,80.79,3,7625
559885874,2018-02-09,5.70,76.13,1,7625
553640618,2018-02-03,1.98,70.16,1,7625
576662035,2018-02-25,12.05,84.51,6,7625
565265499,2018-02-14,3.00,62.59,22,7625
571247687,2018-02-20,4.00,87.55,4,7625
559699272,2018-02-09,134.90,75.14,1,7625
569862120,2018-02-19,36.52,62.80,1,7625
564444264,2018-02-13,22.10,54.13,8,7625
561586298,2018-02-10,6.00,54.07,9,7625
569798747,2018-02-19,0.50,93.97,1,7625
562073601,2018-02-11,3.97,96.00,8,7625
570566764,2018-02-19,14.23,64.12,7,7625
554552097,2018-02-04,8.00,77.02,1,7625
569852697,2018-02-19,2.01,71.83,28,7625
577957021,2018-02-27,305.00,56.44,2,7625
557949233,2018-02-07,84.76,58.43,2,7625
553463891,2018-02-03,27.00,72.52,1,7625
563990816,2018-02-13,5.75,69.60,4,7625
555033251,2018-02-04,2.00,75.12,22,7625
559584008,2018-02-09,5.95,88.08,6,7625
570385856,2018-02-19,2.00,71.80,3,7625
553961809,2018-02-03,1.02,58.88,1,7625
570750398,2018-02-20,2.00,89.12,5,7625
567807754,2018-02-17,11.40,77.28,1,7625
571065145,2018-02-20,17.00,52.56,2,7625
556366764,2018-02-05,2046.56,94.70,0,3234
570394306,2018-02-19,4.95,89.22,1,7625
575839198,2018-02-25,90.00,90.58,1,7625
573181861,2018-02-22,9.65,65.54,6,7625
573242390,2018-02-22,60.80,68.52,13,7625
576988302,2018-02-26,90.07,89.03,1,7625
567865652,2018-02-17,195.29,59.40,,4444
553110507,2018-02-02,28.20,89.07,3,7625
569990727,2018-02-19,27.00,85.95,1,7625
560935012,2018-02-06,2.00,64.53,4,7625
556189402,2018-02-05,30.00,85.46,4,7625
556790896,2018-02-06,3.80,72.01,10,7625
556185880,2018-02-05,1.00,77.37,1,7625
556659559,2018-02-06,19.95,85.47,1,7625
556421839,2018-02-05,7.00,62.87,1,7625
560939864,2018-02-10,11.82,60.80,1,7625
567165496,2018-02-14,7.20,75.23,36,7625
556667268,2018-02-06,24.95,83.00,2,7625
572619243,2018-02-22,2.00,95.37,13,7625
562457850,2018-02-11,1.00,98.00,1,7625
556707649,2018-02-06,1.00,77.64,1,7625
559626762,2018-02-09,110.00,99.19,3,2209
569389566,2018-02-18,2.00,56.20,1,7625
571939420,2018-02-21,6.00,62.60,3,7625
578394059,2018-02-27,4.00,69.43,3,7625
554068616,2018-02-03,49.85,77.20,13,7625
558261268,2018-02-07,44.14,60.38,1,7625
574080393,2018-02-23,58.88,81.06,1,7625
563295302,2018-02-12,5.97,60.06,3,7625
560867133,2018-02-10,6.00,87.59,1,7625
577991271,2018-02-27,1.24,75.25,1,7625
551826337,2018-02-01,1.03,50.83,1,7625
551675602,2018-02-01,12.50,57.91,4,7625
563171490,2018-02-12,1234.99,94.26,,11473
561387545,2018-02-10,6.00,90.31,1,7625
569904855,2018-02-19,1.24,79.72,1,7625
551682283,2018-02-01,30.87,94.02,1,7625
577409885,2018-02-26,1.23,62.44,1,7625
561634257,2018-02-11,1.22,70.20,1,7625
574760741,2018-02-24,42.00,81.99,4,7625
575587848,2018-02-24,84.10,79.60,1,7625
574681334,2018-02-24,4.88,61.37,16,7625
573798618,2018-02-23,2.00,70.11,1,7625
559391582,2018-02-08,11.40,54.92,2,7625
569653009,2018-02-18,1.90,87.47,2,7625
562843359,2018-02-12,13.80,60.11,15,7625
562786772,2018-02-12,25.13,55.95,2,7625
568805100,2018-02-18,100.00,57.02,2,7625
551460828,2018-02-01,2.00,93.24,1,7625
552148241,2018-02-01,2.00,88.82,4,7625
575824548,2018-02-25,33.58,80.22,26,12650
564062661,2018-02-13,91.80,65.09,9,7625
554915719,2018-02-04,9.42,68.40,9,7625
571943254,2018-02-21,34.01,63.46,9,7625
552347815,2018-02-02,1.00,76.15,1,7625
557652523,2018-02-07,11.00,92.06,1,7625
552215688,2018-02-01,3.90,83.64,3,7625
559667025,2018-02-09,7.00,77.56,11,7625
564087456,2018-02-13,59.52,57.40,7,7625
561768721,2018-02-11,71.00,91.89,1,7625
561062873,2018-02-10,1.00,85.55,1,7625
551485792,2018-02-01,12.38,53.24,6,7625
568678207,2018-02-17,1.95,94.49,1,7625
577148216,2018-02-26,6.00,96.80,1,7625
576169345,2018-02-24,290.62,58.55,4,7625
577949815,2018-02-27,4.00,83.72,26,7625
568123640,2018-02-17,17.83,58.33,4,7625
570763432,2018-02-20,2.00,95.04,1,7625
577010351,2018-02-26,5.85,95.84,1,7625
564677232,2018-02-14,6.66,89.54,1,7625
576830315,2018-02-26,16.45,76.76,3,7625
576973709,2018-02-26,72.50,85.86,23,7625
552377529,2018-02-02,17.85,69.52,5,7625
569864865,2018-02-19,44.55,72.30,3,7625
554550274,2018-02-04,13.73,79.73,1,7625
552966450,2018-02-02,996.93,66.08,,11473
576016369,2018-02-25,18.00,58.48,6,7625
573252090,2018-02-22,26.00,80.18,5,7625
569892157,2018-02-19,46.00,86.09,1,7625
576859400,2018-02-26,16.15,57.69,3,7625
576767647,2018-02-25,4.00,76.66,2,7625
570354506,2018-02-19,3.00,66.12,3,7625
575728217,2018-02-24,1.85,86.03,2,7625
556817089,2018-02-06,8.00,82.98,2,7625
574429338,2018-02-23,120.00,74.63,4,7625
568300774,2018-02-17,41.00,60.33,2,7625
561300408,2018-02-10,31.00,63.80,1,7625
572552019,2018-02-22,9.00,61.06,4,7625
552445835,2018-02-02,4.00,89.50,1,7625
569553328,2018-02-18,6.91,57.67,4,7625
570320861,2018-02-19,70.00,52.46,2,7625
557712847,2018-02-07,1.02,64.61,1,7625
574095134,2018-02-23,2.40,65.38,5,7625
568828451,2018-02-18,13.00,66.54,3,7625
558521760,2018-02-07,72.40,77.33,1,7625
577036023,2018-02-26,4.55,92.08,5,7625
578353690,2018-02-27,4.97,69.78,2,7625
573271887,2018-02-22,57.95,68.25,3,7625
563194635,2018-02-12,51.00,51.72,9,7625
576015305,2018-02-25,19.00,93.82,1,7625
575269420,2018-02-24,26.44,94.08,3,7625
575235870,2018-02-24,0.25,87.90,1,7625
559579096,2018-02-09,1.22,79.66,1,7625
563771822,2018-02-13,3.00,64.61,4,7625
569922261,2018-02-19,2.42,82.27,1,7625
575863742,2018-02-25,1.90,85.13,2,7625
563320834,2018-02-12,3.00,82.55,1,7625
560158823,2018-02-09,7.10,50.84,13,7625
552375013,2018-02-02,100.55,50.12,1,7625
556504411,2018-02-06,44.00,65.64,3,7625
567978090,2018-02-17,2.00,89.75,7,7625
576855829,2018-02-26,11.20,69.69,3,7625
564437510,2018-02-13,1.00,96.09,1,7625
578541364,2018-02-27,1.95,91.07,1,7625
568114503,2018-02-17,14.13,64.28,1,7625
568610530,2018-02-17,2.00,93.16,11,7625
561936303,2018-02-11,2.00,83.49,5,7625
560715081,2018-02-10,4.94,57.46,1,7625
575108197,2018-02-24,53.28,69.01,5,7625
562674679,2018-02-12,2.00,51.28,17,7625
560740469,2018-02-10,1.90,92.11,9,7625
564214707,2018-02-13,40.65,95.27,1,7625
570394770,2018-02-19,15.17,58.37,3,7625
573938599,2018-02-23,1.95,51.31,1,7625
560064188,2018-02-09,2.00,91.05,38,7625
557528152,2018-02-07,54.00,87.04,1,7625
563725762,2018-02-13,0.50,86.31,1,7625
551278074,2018-02-01,77.00,90.81,31,7625
554473531,2018-02-03,1.24,66.08,1,7625
551814065,2018-02-01,2.50,70.04,1,7625
569891861,2018-02-19,2.01,68.02,2,7625
557342256,2018-02-06,5.00,67.38,4,7625
556204259,2018-02-05,4.08,71.19,1,7625
556247657,2018-02-05,7.00,91.60,6,7625
563630350,2018-02-13,5.63,86.88,2,7625
558705817,2018-02-08,9.90,64.55,3,7625
556409763,2018-02-05,2.00,74.96,4,7625
556382080,2018-02-05,1.00,93.28,1,7625
556661528,2018-02-06,13.56,91.09,1,7625
556235319,2018-02-05,51.22,61.30,1,7625
556592445,2018-02-06,2.95,81.68,4,7625
556642204,2018-02-06,1.00,78.73,1,7625
576852772,2018-02-26,5.09,71.92,4,7625
556603318,2018-02-06,17.00,50.08,2,7625
562581349,2018-02-11,3.00,54.61,4,7625
556649355,2018-02-06,56.00,79.49,1,7625
556139379,2018-02-05,1.24,60.08,1,7625
551822695,2018-02-01,4.00,85.46,1,7625
552379417,2018-02-02,2.00,50.43,1,7625
556526033,2018-02-06,98.90,73.73,1,7625
555033502,2018-02-04,22.80,85.52,5,7625
562152858,2018-02-11,2.00,88.20,6,7625
573747739,2018-02-23,2.00,90.25,5,7625
553460612,2018-02-03,10.42,78.51,2,7625
572736890,2018-02-22,2.55,91.46,51,7625
568736863,2018-02-17,4.00,50.59,2,7625
564499499,2018-02-13,4.00,56.86,2,7625
564478778,2018-02-13,18.00,78.11,1,7625
568379746,2018-02-17,3.16,78.95,4,7625
571665558,2018-02-21,6.39,82.14,1,7625
575611832,2018-02-24,297.00,57.07,13,7625
576757838,2018-02-25,45.00,56.50,2,7625
557496485,2018-02-07,9.60,94.34,16,7625
558174263,2018-02-07,12.98,52.87,1,7625
575819801,2018-02-25,25.33,88.46,1,7625
577006023,2018-02-26,8.60,67.00,2,7625
554862242,2018-02-04,4.00,97.83,14,7625
567967855,2018-02-17,2.81,94.30,30,7625
556868141,2018-02-06,67.00,59.90,1,7625
576968015,2018-02-26,9.76,63.62,1,7625
555426553,2018-02-04,14.00,66.57,3,7625
577212727,2018-02-26,9.50,75.76,12,7625
552780333,2018-02-02,2.00,89.44,4,7625
568573460,2018-02-17,6.00,90.80,2,7625
572343598,2018-02-21,8.67,55.94,1,7625
561645529,2018-02-11,0.25,92.16,1,7625
568908416,2018-02-18,19.00,71.52,1,7625
551429487,2018-02-01,4.00,54.28,3,7625
554525646,2018-02-04,4.03,66.78,7,7625
551362040,2018-02-01,15.95,65.17,22,7625
571604308,2018-02-21,3.00,85.50,2,7625
554550409,2018-02-04,2.00,86.51,12,7625
571603685,2018-02-21,3.00,66.51,1,7625
569888068,2018-02-19,171.00,69.53,1,7625
560299324,2018-02-09,1.00,93.84,1,7625
561822188,2018-02-11,1.45,91.93,1,7625
564402454,2018-02-13,16.06,58.63,1,7625
573155151,2018-02-22,54.94,77.14,2,7625
555871293,2018-02-05,14.50,75.87,45,7625
568475122,2018-02-17,8.47,84.46,2,7625
571884250,2018-02-20,6.00,68.86,11,7625
573932717,2018-02-23,6.40,83.22,11,7625
569748589,2018-02-19,1.00,96.28,1,7625
552202197,2018-02-01,28.20,86.60,1,7625
573268699,2018-02-22,1.00,52.80,1,7625
562234256,2018-02-11,20.00,66.23,3,7625
561582182,2018-02-10,6.00,92.78,1,7625
569894360,2018-02-19,3.00,89.80,2,7625
560188298,2018-02-09,10.00,93.48,1,7625
573931885,2018-02-18,2.00,78.61,81,7625
570159620,2018-02-19,0.25,94.57,1,7625
570155550,2018-02-19,41.96,94.16,10,7625
554061655,2018-02-03,2.00,74.71,3,7625
554702380,2018-02-04,5.00,66.52,2,7625
576468020,2018-02-25,11.55,76.59,4,7625
596705064,2018-03-16,3.79,32.54,10,7625
602642491,2018-03-21,10.00,45.59,185,8743
601048399,2018-03-20,11.50,44.74,7,7625
609062742,2018-03-27,51.55,0.00,1,2209
583280664,2018-03-03,2.00,36.03,14823,2209
602617758,2018-03-21,1.95,48.43,58,7625
610997244,2018-03-29,3.00,49.09,674,8743
604844268,2018-03-23,,42.71,,2003684
607926872,2018-03-26,9.00,49.77,173,8743
583452095,2018-03-04,43.36,42.47,8,7625
592086170,2018-03-11,3.00,47.90,95,8743
595566311,2018-03-15,4.00,48.87,590,8743
583512523,2018-03-04,9.31,32.04,13,7625
593658529,2018-03-13,11.18,46.96,1,2003731
606216167,2018-03-25,11.00,46.76,17,7625
581237384,2018-03-02,5.00,47.77,146,8743
582669242,2018-03-03,8.00,49.37,26,8743
596274720,2018-03-15,1.85,46.91,9,7625
593861859,2018-03-13,2.00,49.18,701,8743
589091684,2018-03-09,127.00,28.15,1,7625
603865548,2018-03-22,3.85,47.64,15,7625
604462051,2018-03-20,8.40,43.61,59,7625
595392318,2018-03-14,139.40,26.98,7,7625
602346710,2018-03-21,330.65,22.91,,8886
583600899,2018-03-04,1.90,48.58,7,7625
589270748,2018-03-09,99.61,49.43,15,2003738
607047698,2018-03-25,10.00,48.03,426,8743
606125411,2018-03-24,9.00,44.03,32,8743
610071067,2018-03-29,,42.71,,2003684
588949517,2018-03-08,10.60,48.72,121,7625
587967004,2018-03-08,24.00,48.39,20,8743
587960013,2018-03-08,161.99,41.00,121,2001632
604309097,2018-03-23,56.00,40.76,28,7863
596067560,2018-03-15,9.00,27.76,3,7625
589201241,2018-03-09,8.00,47.59,7,8743
609112640,2018-03-27,263.38,47.21,2,7605
595705828,2018-03-15,10.15,47.03,18,7625
596096345,2018-03-15,69.00,47.35,14,8743
610408797,2018-03-29,11.00,45.07,327,8743
598429360,2018-03-17,12.00,45.08,520,8743
581208814,2018-03-02,23.80,48.25,29,7625
593866580,2018-03-13,299.95,46.25,1,71
595064472,2018-03-14,6.00,48.45,25,8743
580712656,2018-03-01,16.00,42.36,37,8743
593011482,2018-03-12,3.00,48.67,202,8743
592986517,2018-03-12,15.00,47.36,82,8743
597175093,2018-03-16,5.00,47.53,14,7625
598828256,2018-03-18,10.00,47.62,79,8743
598144046,2018-03-17,9.00,46.42,80,8743
584668799,2018-03-05,2099.00,48.45,,13000
598016866,2018-03-17,27.05,46.14,8,7625
607797813,2018-03-26,8.00,47.78,121,8743
585738669,2018-03-06,386.51,40.14,,6189
600195879,2018-03-19,56.79,47.41,5,2003774
595401543,2018-03-14,146.27,47.02,,2003405
594088418,2018-03-13,3.70,48.74,30,7625
607930243,2018-03-26,2.00,32.00,1147,2209
593937479,2018-03-13,10.00,48.74,28,8743
595685403,2018-03-15,29.95,40.88,16,7625
585532832,2018-03-05,3.88,47.28,104,7625
597555837,2018-03-17,3.09,12.57,38,7625
595677866,2018-03-15,9.00,48.55,36,8743
595592453,2018-03-15,14.00,47.45,41,8743
612016393,2018-03-30,7.00,47.61,127,8743
599480651,2018-03-18,14.00,44.17,775,8743
606219138,2018-03-25,18.00,42.68,14,8743
598709404,2018-03-18,20.50,25.38,15,7625
609345141,2018-03-28,18.80,45.30,15,7625
589199327,2018-03-09,18.35,45.11,5,7625
608865236,2018-03-27,16.00,46.10,20,7625
587346319,2018-03-07,10.00,46.32,8,8743
586327355,2018-03-06,5.00,44.86,1,8743
594006040,2018-03-13,7.10,46.51,,1632
594437322,2018-03-14,0.00,46.21,2,8150
609179617,2018-03-28,6.00,47.89,113,8743
603487265,2018-03-22,149.64,29.69,9,7625
592458039,2018-03-12,17.18,46.81,21,7625
596014174,2018-03-15,5.00,43.20,15,8743
581677384,2018-03-02,7.57,47.53,21,7625
588498657,2018-03-08,3.00,42.92,17,7625
610035283,2018-03-29,149.50,38.21,0,5195
594152575,2018-03-13,10.90,46.53,199,14731
603342000,2018-03-22,849.24,43.79,6,2002148
600688138,2018-03-19,1200.26,20.66,,155
588171323,2018-03-08,14.72,47.15,22,14731
589213511,2018-03-09,8.00,40.28,246,8743
595686543,2018-03-15,26.00,20.26,5,7625
589766260,2018-03-09,8.00,26.30,3,7625
608098563,2018-03-26,4.00,48.02,48,7625
607381791,2018-03-26,14.00,44.82,5,7625
605429587,2018-03-24,2.00,0.00,19,7625
588154221,2018-03-08,399.98,46.83,19,10153
600472661,2018-03-19,3.00,47.31,6,8743
590641268,2018-03-10,341.75,46.46,2,12060
592601805,2018-03-12,14.24,42.49,90,7625
597701283,2018-03-09,22.00,41.16,29,7625
610072102,2018-03-29,7.65,45.03,5,7625
602753786,2018-03-21,16.00,46.48,705,8743
585309367,2018-03-05,15.60,47.78,7,7625
598712615,2018-03-18,3.90,46.35,53,7625
597805178,2018-03-17,12.00,47.25,37,8743
589243847,2018-03-09,20.66,29.24,26,7625
596099173,2018-03-15,9.00,48.52,5,8743
601050086,2018-03-20,8.00,48.33,116,8743
586529172,2018-03-06,70.54,33.57,,6296
606917086,2018-03-25,6.28,0.00,63,7625
599919663,2018-03-19,8.00,27.57,14,7625
608097111,2018-03-26,79.81,47.93,0,2003738
608233824,2018-03-27,18.00,49.19,806,8743
595704274,2018-03-15,1.85,41.85,19,7625
602672103,2018-03-21,5.00,48.48,11,7625
597495742,2018-03-16,,42.71,,2003684
603478847,2018-03-22,8.00,46.54,19,7625
608324748,2018-03-27,3.00,48.12,14,7625
593644373,2018-03-13,4.00,48.54,40,8743
606124827,2018-03-24,11.00,43.65,14,7625
595405815,2018-03-15,8.00,9.89,6,7625
599316870,2018-03-18,18.20,43.68,1,8742
595559350,2018-03-15,8.00,48.80,36,8743
611334272,2018-03-30,9.00,45.63,137,8743
593098214,2018-03-12,19.50,47.24,31,7625
590072449,2018-03-10,310.00,38.41,0,5195
593867606,2018-03-13,7.00,48.46,88,8743
586272307,2018-03-06,58.85,25.22,8,7625
588427806,2018-03-08,10.00,49.03,68,8743
590009701,2018-03-09,8.00,46.61,13,8743
606587184,2018-03-25,41.92,45.90,13,7625
589100294,2018-03-09,9.00,48.13,69,8743
585298550,2018-03-05,114.80,36.22,2,7448
581318475,2018-03-02,2.00,48.94,10,7625
596006057,2018-03-15,5.00,47.95,16,8743
596194397,2018-03-15,15.36,45.04,15,14739
905126445,2018-03-17,776.99,35.57,,2007014
606096498,2018-03-24,2.00,0.00,16,7625
609059498,2018-03-27,12.50,10.46,13,7625
607508455,2018-03-26,13.20,44.30,57,14731
604081168,2018-03-23,6.00,48.48,88,8743
602296156,2018-03-21,46.50,44.77,5,7625
579927564,2018-03-01,1.95,43.29,178,7625
611571874,2018-03-30,3.85,45.95,10,7625
596762151,2018-03-16,9.10,28.36,6,7625
586643878,2018-03-06,43.53,27.26,1,7625
605068404,2018-03-23,13.00,29.56,1,7625
605363354,2018-03-24,6.00,0.00,39,7625
605351695,2018-03-24,3.00,47.90,15,8743
589199061,2018-03-09,7.79,45.67,,1755
606437811,2018-03-25,121.60,6.41,,2000383
601716525,2018-03-20,52.64,29.83,5,7625
609768461,2018-03-28,7.00,48.90,9,8743
601956534,2018-03-21,26.00,18.00,4,7625
597233439,2018-03-16,11.00,49.48,5,8743
592878532,2018-03-12,12.00,43.54,2217,8743
582477313,2018-03-03,10.00,48.07,320,8743
600485070,2018-03-19,2.00,47.76,10,7625
608070893,2018-03-26,40.00,0.00,2,2001505
589092713,2018-03-09,46.35,41.99,13,7625
657532003,2018-03-26,163.43,24.90,4,133
607422832,2018-03-26,417.45,34.98,1,2002864
599936318,2018-03-19,6.00,48.11,62,8743
598751159,2018-03-18,124.90,43.63,11,2003774
589945135,2018-03-09,2.00,49.12,173,8743
589526649,2018-03-09,11.60,44.36,3,7625
598837544,2018-03-18,159.95,43.08,3,2003774
608330007,2018-03-27,6.00,4.44,2,7625
590070421,2018-03-10,12.16,48.13,,1632
592800130,2018-03-12,9.00,49.25,30,8743
582487799,2018-03-03,18.28,46.16,10,7625
604835737,2018-03-20,205.00,47.96,1,2002514
607706787,2018-03-26,11.00,46.23,7,8743
581988765,2018-03-02,2.00,47.98,22,7625
593872576,2018-03-13,27.95,18.36,1,9135
601871561,2018-03-20,8.00,29.59,14,7625
603353476,2018-03-22,40.50,0.00,8,2209
597202631,2018-03-16,14.00,47.24,159,8743
590218611,2018-03-10,76.18,41.13,0,12650
597814694,2018-03-17,6.00,48.56,30,8743
600989175,2018-03-20,170.00,44.81,6,1801
612147619,2018-03-30,7.00,46.27,34,8743
601903390,2018-03-20,6.80,47.28,18,7625
599340042,2018-03-18,113.00,29.62,30,7625
589698404,2018-03-09,14.00,48.89,10,8743
582097893,2018-03-02,8.00,49.20,110,8743
903665141,2018-03-05,1713.98,49.11,,2007014
601510188,2018-03-20,7.00,46.33,14,8743
595884074,2018-03-15,115.69,28.75,11,7625
603123545,2018-03-22,4.00,28.59,7,7625
609482359,2018-03-28,12.00,28.45,3,7625
604080684,2018-03-23,304.10,25.24,1,7625
607383251,2018-03-26,6.00,42.96,56,8743
598010253,2018-03-17,3.09,0.00,22,7625
608095338,2018-03-26,12.00,46.64,28,8743
585457450,2018-03-05,78.66,36.87,1,2001439
597684791,2018-03-17,6.00,48.37,18,8743
596178169,2018-03-15,5.00,45.32,35,7625
611329672,2018-03-30,1356.47,48.77,,8886
606742890,2018-03-25,2.00,41.92,32,7625
605197051,2018-03-24,,42.71,,2003684
608878522,2018-03-27,9.04,29.18,12,7625
601551843,2018-03-20,6.00,48.33,881,8743
586868651,2018-03-07,10.00,48.71,,2207
594332648,2018-03-13,,42.71,,2003684
586478028,2018-03-06,2.00,44.14,25,7625
604295676,2018-03-23,11.61,45.54,34,7625
599715669,2018-03-18,9.00,48.24,89,8743
604173843,2018-03-23,11.00,48.60,398,8743
589205653,2018-03-09,11.00,48.78,32,8743
583726331,2018-03-04,5.43,47.49,51,7625
604007534,2018-03-22,32.98,46.78,,13289
610535291,2018-03-29,729.00,46.26,2,6189
580645851,2018-03-01,8.00,44.64,6,8743
580711538,2018-03-01,5.00,48.86,6,8743
604455613,2018-03-23,,42.71,,2003684
596273548,2018-03-15,13.00,47.36,8,8743
604436399,2018-03-22,178.00,28.99,7,7625
610806641,2018-03-29,20.77,25.84,2,7625
604026511,2018-03-22,13.00,46.01,6,7625
589959749,2018-03-09,7.00,0.00,77,8743
605852327,2018-03-24,8.00,46.09,13,8743
600356606,2018-03-19,5.40,1.74,13,7625
607888343,2018-03-26,,42.71,,2003684
602173395,2018-03-21,66.22,49.74,1,2002940
601784112,2018-03-20,1.00,42.80,1,7625
588955242,2018-03-09,7.00,46.58,14,8743
584666543,2018-03-05,134.05,35.94,19,7625
599876884,2018-03-18,4.00,48.02,17,7625
583552751,2018-03-04,9.00,49.29,21,8743
587505055,2018-03-07,90.00,48.96,12,6831
598044575,2018-03-17,140.00,49.06,3,12060
595585155,2018-03-15,18.00,27.66,4,7625
607846527,2018-03-26,34.58,45.60,2,7625
581231180,2018-03-02,12.00,49.52,20,8743
582484443,2018-03-03,8.00,49.37,47,8743
595057867,2018-03-14,150.00,29.83,1,7625
583691074,2018-03-04,5.00,48.16,6,8743
618730813,2018-03-30,12.00,28.75,4,7625
605361159,2018-03-24,8.00,45.03,5,8743
585695106,2018-03-06,14.00,49.01,105,8743
603475633,2018-03-22,143.09,29.10,13,7625
604082238,2018-03-23,37.82,36.68,0,3234
612150411,2018-03-30,11.40,27.42,2,7625
582477578,2018-03-03,4.00,47.86,44,8743
607652405,2018-03-26,11.00,44.84,7,8743
588163095,2018-03-08,11.00,47.68,362,8743
593017258,2018-03-12,,42.71,,2003684
607848534,2018-03-26,8.41,28.64,9,7625
595709207,2018-03-15,579.98,44.29,,12874
600065888,2018-03-19,33.00,45.65,9,8743
587422074,2018-03-07,17.00,24.59,6,7625
608265478,2018-03-27,6.00,48.49,26,8743
589430766,2018-03-09,200.00,45.81,3,1801
611259456,2018-03-30,57.64,19.50,1,6578
582486715,2018-03-03,8.00,47.95,99,8743
583137432,2018-03-03,3.00,46.05,11,7625
611268344,2018-03-30,10.00,48.75,160,8743
595401341,2018-03-14,8.00,45.26,2,7625
607046347,2018-03-25,39.00,48.04,5,7625
584663826,2018-03-05,40.00,40.75,11,5195
593943074,2018-03-13,3.00,46.87,11,8743
602767181,2018-03-21,10.00,45.98,24,8743
595112750,2018-03-14,13.00,49.64,5,8743
598128427,2018-03-17,7.00,49.26,213,8743
584113783,2018-03-04,22.00,44.89,6,8743
599319297,2018-03-18,55.75,33.14,1,1392
901936602,2018-03-02,559.99,28.50,,2007014
608097107,2018-03-26,9.00,46.60,79,8743
611070528,2018-03-30,13.00,45.82,13,8743
600450096,2018-03-19,15.00,47.65,32,7625
600818246,2018-03-19,11.00,27.71,3,7625
594326528,2018-03-13,4.00,48.29,5,8743
599710663,2018-03-18,6.00,47.26,16,7625
586475508,2018-03-06,6.00,48.89,12,8743
584953218,2018-03-05,13.97,47.09,1,14731
607942764,2018-03-26,6.00,27.99,2,7625
606132706,2018-03-24,24.00,41.89,36,8743
607390361,2018-03-26,10.09,48.93,91,14731
594439884,2018-03-14,7.00,48.73,7,8743
600695288,2018-03-19,,42.71,,2003684
587462369,2018-03-07,77.93,24.90,9,133
598834177,2018-03-18,5.40,49.42,32,7625
608099755,2018-03-26,9.00,49.38,249,8743
598419842,2018-03-17,6.00,49.11,43,8743
606734899,2018-03-25,9.00,47.56,10,8743
580934836,2018-03-01,4.00,48.94,20,8743
584667499,2018-03-05,9.00,48.56,20,8743
600273427,2018-03-19,31.70,46.29,11,7625
600342124,2018-03-19,15.00,27.51,2,7625
588612290,2018-03-08,2.00,47.30,10,7625
606783321,2018-03-25,2.00,48.40,35,7625
610765080,2018-03-29,11.85,45.70,73,7625
607043864,2018-03-25,8.00,45.70,160,8743
599503691,2018-03-18,13.30,45.51,4,7625
601953672,2018-03-21,8.00,46.87,104,8743
602106369,2018-03-21,7.00,48.36,62,8743
597984683,2018-03-15,292.00,29.99,6,7625
596278114,2018-03-15,10.00,47.06,20,8743
609168409,2018-03-28,7.84,28.94,2,7625
612153683,2018-03-30,847.85,41.50,,155
607521491,2018-03-26,9.00,45.15,20,8743
602336739,2018-03-21,13.00,47.29,37,8743
604445750,2018-03-23,2.00,48.64,33,7625
608714770,2018-03-27,2.00,43.38,12,7625
602637566,2018-03-21,4.00,49.41,543,8743
601545280,2018-03-20,10.00,49.73,77,8743
596710270,2018-03-16,8.00,49.37,143,8743
610850188,2018-03-29,18.00,48.73,17,8743
581316757,2018-03-02,94.98,16.03,0,2001586
594082424,2018-03-13,14.00,49.26,5,8743
589614222,2018-03-09,353.23,43.04,1,7605
599341007,2018-03-18,18.00,46.04,134,8743
592907494,2018-03-12,1326.00,43.06,,2207
598014836,2018-03-17,5.00,49.68,13,8743
598804098,2018-03-18,1.85,48.97,28,7625
594444730,2018-03-14,19.00,29.12,1,7625
600378865,2018-03-19,17.00,41.52,10,7625
604786792,2018-03-23,4.00,46.72,21,7625
609165172,2018-03-28,5.00,29.89,5,7625
579882769,2018-03-01,109.98,42.72,1,2002304
583392471,2018-03-04,8.10,42.24,22,7625
583938531,2018-03-04,5.00,42.33,27,8743
590423276,2018-03-10,1.00,49.36,22,8743
598430204,2018-03-17,14.00,40.06,7,8743
607352752,2018-03-26,11.00,47.24,11,8743
581674303,2018-03-02,4.00,47.73,696,8743
597203525,2018-03-16,344.98,25.18,,2003738
604068427,2018-03-23,11.95,44.88,6,7625
